Label,Message
1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p
0,"see you then, we're all christmassy here!"
0,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
0,Love it! I want to flood that pretty pussy with cum...
0,Hey. You got any mail?
0,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
0,I'm not sure if its still available though
0,Hey happy birthday...
0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
0,Ok.
0,Mm feeling sleepy. today itself i shall get that dear
0,It's ok lar. U sleep early too... Nite...
0,Da is good good player.why he is unsold.
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
0,Great! I have to run now so ttyl!
0,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
0,Havent.
0,Kent vale lor... Ü wait 4 me there ar?
1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
0,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
0,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
0,Good morning princess! How are you?
0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
0,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.
0,Or remind me in a few hrs.
1,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week
0,I went to ur hon lab but no one is there.
0,I need you to be in my strong arms...
0,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
0,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
0,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
0,Cause I'm not freaky lol
0,"No I'm good for the movie, is it ok if I leave in an hourish?"
0,Is that seriously how you spell his name?
0,I plane to give on this month end.
0,I know complain num only..bettr directly go to bsnl offc nd apply for it..
0,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
0,Hope you are feeling great. Pls fill me in. Abiola
0,"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx"
0,Tell me pa. How is pain de.
0,No he didn't. Spring is coming early yay!
0,Good. Good job. I like entrepreneurs
0,Networking job is there.
0,Oh ho. Is this the first time u use these type of words
0,For my family happiness..
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
0,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
0,Headin towards busetop
0,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
0,"Just looked it up and addie goes back Monday, sucks to be her"
0,"Probably, want to pick up more?"
0,"Sorry, I'll call you  later. I am in meeting sir."
0,"Mostly sports type..lyk footbl,crckt.."
0,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
0,You're right I have now that I think about it
0,India have to take lead:)
0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
1,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
0,Get me out of this dump heap. My mom decided to come to lowes. BORING.
0,I had askd u a question some hours before. Its answer
0,I think just yourself …Thanks and see you tomo
0,You busy or can I come by at some point and figure out what we're doing tomorrow
0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
0,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.
0,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
0,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
0,"What's up bruv, hope you had a great break. Do have a rewarding semester."
0,Those were my exact intentions
0,Hi:)cts employee how are you?
0,If you don't respond imma assume you're still asleep and imma start calling n shit
0,Happy birthday... May u find ur prince charming soon n dun work too hard...
0,I'm on the bus. Love you
0,Already one guy loving you:-.
0,I had it already..sabarish asked me to go..
0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
0,I thank you so much for all you do with selflessness. I love you plenty.
1,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
0,I'm in class. Did you get my text.
0,645
0,I need details about that online job.
0,I'm home. Ard wat time will u reach?
0,"sure, but make sure he knows we ain't smokin yet"
0,Somebody should go to andros and steal ice
1,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
0,They r giving a second chance to rahul dengra.
0,Do you want bold 2 or bb torch
0,Aight what time you want me to come up?
0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
0,"Are you being good, baby? :)"
0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
0,:-( sad puppy noise
0,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
0,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you
0,Then why no one talking to me
0,When you came to hostel.
0,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
0,Anything lor but toa payoh got place 2 walk meh...
0,Ok i'm coming home now.
0,Also track down any lighters you can find
0,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
0,I'm now but have to wait till 2 for the bus to pick me.
0,"That's fine, I'll bitch at you about it later then"
0,Surly ill give it to you:-) while coming to review.
0,I've sent ü my part..
0,Hi. Hope you had a good day. Have a better night.
0,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
0,I dont want to hear anything
0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
0,Ok
0,I cant pick the phone right now. Pls send a message
0,Pls send me the correct name da.
0,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
0,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,ITS A LAPTOP TAKE IT WITH YOU.
0,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'"
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
0,"Awesome, text me when you're restocked"
0,If I was I wasn't paying attention
0,"K, wait chikku..il send aftr  &lt;#&gt; mins"
0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
0,Yes. I come to nyc for audiitions and am trying to relocate.
0,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
0,Have you had a good day? Mine was really busy are you up to much tomorrow night?
0,Yesterday its with me only . Now am going home.
0,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
0,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
0,K:)eng rocking in ashes:)
1,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
0,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
0,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
0,Ok no prob
0,The hair cream has not been shipped.
0,Going to join tomorrow.
0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
0,Otherwise had part time job na-tuition..
0,R u sure they'll understand that! Wine * good idea just had a slurp!
0,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
0,Ü bot notes oredi... Cos i juz rem i got...
0,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
0,"Hmm well, night night "
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
0,Ok thanx... Take care then...
0,"Good stuff, will do."
0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
0,I'm really sorry I lit your hair on fire
0,I'm at home. Please call
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
0,Speaking of does he have any cash yet?
0,Oh. U must have taken your REAL Valentine out shopping first.
0,Shall call now dear having food
